lead_id,domain,company_name,source,source_url,date_sourced,contact_name,contact_title,contact_linkedin,contact_email,email_confidence,industry,employee_count,employee_range,hq_country,hq_city,geo_tier,funding_stage,last_funding_date,total_funding_usd,arr_estimate_usd,company_linkedin,company_description,uses_llm_in_prod,tech_stack_raw,has_kubernetes,has_ray_or_wandb,has_snowflake,github_org_url,github_ai_repo_count,github_stars_top_repo,is_hiring_ml_eng,linkedin_post_30d,linkedin_post_topic,news_signal,score_total,score_tier,disqualified,disqualify_reason,outreach_email_v1,outreach_linkedin_v1,ab_variant,notes
,voltaml.com,VoltaML,builtwith,https://builtwith.com/voltaml.com,2026-04-18,Rok Novosel,CTO,https://linkedin.com/in/roknovosel,,0.0,Other,200,201-500,US,San Francisco,US,Series A,2023-01-10,8000000,>$5M,https://linkedin.com/company/voltaml,VoltaML accelerates AI inference using advanced compilation and optimization techniques.,TRUE,Kubernetes;AWS;GCP;Triton;Ray,TRUE,TRUE,FALSE,https://github.com/voltaML,4,900,,,,,,FALSE,,,,
,chalk.ai,Chalk,builtwith,https://builtwith.com/chalk.ai,2026-04-18,Elliott Jin,CTO,https://linkedin.com/in/elliottjin,,0.0,Other,200,201-500,US,San Francisco,US,Series B,2023-01-31,21000000,>$10M,https://linkedin.com/company/chalk-ai,Chalk is a feature platform for ML teams to build and serve real-time features.,TRUE,Kubernetes;GCP;AWS;Snowflake;Redis,TRUE,FALSE,TRUE,https://github.com/chalk-ai,3,600,,,,,,FALSE,,,,
,tecton.ai,Tecton,builtwith,https://builtwith.com/tecton.ai,2026-04-18,Kevin Stumpf,CTO,https://linkedin.com/in/kevinstumpf,,0.0,Other,400,201-500,US,San Francisco,US,Series C,2022-07-12,160000000,>$50M,https://linkedin.com/company/tecton-ai,Tecton is an enterprise feature store for operationalizing machine learning.,TRUE,Kubernetes;AWS;GCP;Snowflake;Databricks;Ray,TRUE,TRUE,TRUE,https://github.com/tecton-ai,6,1200,,,,,,FALSE,,,,
,featureform.com,Featureform,builtwith,https://builtwith.com/featureform.com,2026-04-18,Mike Del Balso,CTO,https://linkedin.com/in/mikedelbalso,,0.0,Other,200,201-500,US,New York,US,Series A,2022-11-15,12000000,>$5M,https://linkedin.com/company/featureform,Featureform is a virtual feature store that integrates with existing infrastructure.,TRUE,Kubernetes;AWS;GCP;Snowflake;Databricks,TRUE,FALSE,TRUE,https://github.com/featureform,3,800,,,,,,FALSE,,,,
,metaphor.io,Metaphor Systems,builtwith,https://builtwith.com/exa.ai,2026-04-18,Jeff Wang,CTO,https://linkedin.com/in/jeffwang,,0.0,Other,200,201-500,US,San Francisco,US,Series A,2023-11-01,17000000,>$10M,https://linkedin.com/company/exa-ai,Exa (formerly Metaphor) is a neural search engine API for LLM-powered applications.,TRUE,Kubernetes;GCP;AWS;Pinecone;OpenAI,TRUE,FALSE,FALSE,https://github.com/metaphor-data,2,400,,,,,,FALSE,,,,
,humanloop.com,Humanloop,builtwith,https://builtwith.com/humanloop.com,2026-04-18,Raza Habib,CTO,https://linkedin.com/in/razahabib,,0.0,Other,200,201-500,GB,London,EU_UK,Series A,2023-03-30,10000000,>$5M,https://linkedin.com/company/humanloop,Humanloop is a platform for evaluating fine-tuning and deploying LLMs in production.,TRUE,Kubernetes;GCP;AWS;OpenAI;Anthropic,TRUE,FALSE,FALSE,https://github.com/humanloop,3,700,,,,,,FALSE,,,,
,guardrailsai.com,Guardrails AI,builtwith,https://builtwith.com/guardrailsai.com,2026-04-18,Shreya Rajpal,CTO,https://linkedin.com/in/shreyarajpal,,0.0,Other,200,201-500,US,San Francisco,US,Series A,2024-01-22,7500000,>$5M,https://linkedin.com/company/guardrails-ai,Guardrails AI provides input and output validation for LLM applications.,TRUE,Kubernetes;AWS;GCP;OpenAI,TRUE,FALSE,FALSE,https://github.com/guardrails-ai,2,3600,,,,,,FALSE,,,,
,trulens.org,TruLens,builtwith,https://builtwith.com/trulens.org,2026-04-18,Josh Reini,CTO,https://linkedin.com/in/joshreini,,0.0,Other,200,201-500,US,Portland,US,Series A,2023-05-09,6000000,>$5M,https://linkedin.com/company/trulens,TruLens provides evaluation and tracking tools for LLM-powered applications.,TRUE,Kubernetes;AWS;GCP;OpenAI,TRUE,FALSE,FALSE,https://github.com/truera,2,1800,,,,,,FALSE,,,,
,helicone.ai,Helicone,builtwith,https://builtwith.com/helicone.ai,2026-04-18,Justin Torre,CTO,https://linkedin.com/in/justintorre,,0.0,Other,200,201-500,US,San Francisco,US,Series A,2024-01-10,5500000,>$5M,https://linkedin.com/company/helicone,Helicone is an open-source LLM observability platform for monitoring AI applications.,TRUE,Kubernetes;GCP;AWS;OpenAI;Anthropic,TRUE,FALSE,FALSE,https://github.com/Helicone,2,2100,,,,,,FALSE,,,,
,langfuse.com,Langfuse,builtwith,https://builtwith.com/langfuse.com,2026-04-18,Clemens Rawert,CTO,https://linkedin.com/in/clemensrawert,,0.0,Other,200,201-500,DE,Berlin,EU_UK,Series A,2024-05-28,4000000,>$5M,https://linkedin.com/company/langfuse,Langfuse is an open-source LLM engineering platform for tracing evaluation and metrics.,TRUE,Kubernetes;AWS;GCP;OpenAI;Pinecone,TRUE,FALSE,FALSE,https://github.com/langfuse,3,4200,,,,,,FALSE,,,,
,getdbt.com,dbt Labs,builtwith,https://builtwith.com/getdbt.com,2026-04-18,Tristan Handy,CTO,https://linkedin.com/in/tristanhandy,,0.0,SaaS,700,501-1000,US,Philadelphia,US,Series D,2022-02-24,222000000,>$100M,https://linkedin.com/company/dbtlabs,dbt Labs builds the dbt data transformation framework now integrating AI-driven analytics.,TRUE,Kubernetes;AWS;GCP;Snowflake;Databricks;dbt,TRUE,FALSE,TRUE,https://github.com/dbt-labs,9,8900,,,,,,FALSE,,,,
,hightouch.com,Hightouch,builtwith,https://builtwith.com/hightouch.com,2026-04-18,Tejas Manohar,CTO,https://linkedin.com/in/tejasmanohar,,0.0,SaaS,300,201-500,US,San Francisco,US,Series B,2022-11-15,38000000,>$20M,https://linkedin.com/company/hightouch,Hightouch is a data activation platform syncing warehouses to business tools using AI.,TRUE,Kubernetes;GCP;AWS;Snowflake;dbt;Databricks,TRUE,FALSE,TRUE,https://github.com/HighTouchApp,4,900,,,,,,FALSE,,,,
,census.dev,Census,builtwith,https://builtwith.com/getcensus.com,2026-04-18,Boris Jabes,CTO,https://linkedin.com/in/borisjabes,,0.0,SaaS,200,201-500,US,San Francisco,US,Series B,2022-11-08,61000000,>$20M,https://linkedin.com/company/get-census,Census is a reverse ETL platform syncing data warehouse insights to operational tools.,TRUE,Kubernetes;GCP;AWS;Snowflake;dbt,TRUE,FALSE,TRUE,https://github.com/sutrolabs,3,600,,,,,,FALSE,,,,
,tray.io,Tray.ai,builtwith,https://builtwith.com/tray.io,2026-04-18,Rich Waldron,CTO,https://linkedin.com/in/richwaldron,,0.0,SaaS,400,201-500,GB,London,EU_UK,Series C,2022-01-12,50000000,>$30M,https://linkedin.com/company/trayio,Tray.ai is an enterprise automation platform using LLMs for workflow automation.,TRUE,Kubernetes;GCP;AWS;OpenAI;Snowflake,TRUE,FALSE,TRUE,https://github.com/trayio,2,400,,,,,,FALSE,,,,
,workato.com,Workato,builtwith,https://builtwith.com/workato.com,2026-04-18,Gautham Viswanathan,CTO,https://linkedin.com/in/gauthamv,,0.0,SaaS,1000,1001-5000,US,Mountain View,US,Series D,2021-03-16,110000000,>$100M,https://linkedin.com/company/workato,Workato is an enterprise integration and automation platform with AI-powered recipes.,TRUE,Kubernetes;AWS;GCP;Snowflake;OpenAI,TRUE,FALSE,TRUE,https://github.com/workato,3,700,,,,,,FALSE,,,,
,zapier.com,Zapier,builtwith,https://builtwith.com/zapier.com,2026-04-18,Bryan Helmig,CTO,https://linkedin.com/in/bryanhelmig,,0.0,SaaS,800,501-1000,US,San Francisco,US,Bootstrapped,,0,>$100M,https://linkedin.com/company/zapier,Zapier is a workflow automation platform integrating 6000+ apps now with AI-powered automations.,TRUE,Kubernetes;AWS;Snowflake;OpenAI;Anthropic,TRUE,FALSE,TRUE,https://github.com/zapier,5,1200,,,,,,FALSE,,,,
,make.com,Make,builtwith,https://builtwith.com/make.com,2026-04-18,Jan Kotva,CTO,https://linkedin.com/in/jankotva,,0.0,SaaS,700,501-1000,CZ,Prague,EU_UK,Series B,2022-12-13,100000000,>$50M,https://linkedin.com/company/make-formerly-integromat,Make is a visual workflow automation platform used for AI and data integration.,TRUE,Kubernetes;GCP;AWS;OpenAI,TRUE,FALSE,FALSE,https://github.com/make-com,2,500,,,,,,FALSE,,,,
,n8n.io,n8n,builtwith,https://builtwith.com/n8n.io,2026-04-18,Jan Oberhauser,CTO,https://linkedin.com/in/janoberhauser,,0.0,SaaS,400,201-500,DE,Berlin,EU_UK,Series B,2023-05-24,12000000,>$10M,https://linkedin.com/company/n8n,n8n is an open-source workflow automation tool with code flexibility and AI integrations.,TRUE,Kubernetes;GCP;AWS;OpenAI;Anthropic,TRUE,FALSE,FALSE,https://github.com/n8n-io,4,37000,,,,,,FALSE,,,,
,prefect.io,Prefect,builtwith,https://builtwith.com/prefect.io,2026-04-18,Chris White,CTO,https://linkedin.com/in/christophermwhite,,0.0,Other,300,201-500,US,Washington DC,US,Series B,2022-06-17,32000000,>$10M,https://linkedin.com/company/prefect,Prefect is a workflow orchestration platform for ML and data pipelines.,TRUE,Kubernetes;GCP;AWS;Snowflake;dbt,TRUE,FALSE,FALSE,https://github.com/PrefectHQ,5,13000,,,,,,FALSE,,,,
